LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2022-03-02 10:37:01,1900-01-00 00:00:00,Telecentro-7c89,6C:99:61:FD:7C:8E,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:01,1900-01-00 00:00:00,Telecentro-7c89,6C:99:61:FD:7C:8E,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:01,1900-01-00 00:00:00,Telecentro-7c89,6C:99:61:FD:7C:8E,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:01,1900-01-00 00:00:00,Telecentro-7c89,6C:99:61:FD:7C:8E,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:01,1900-01-00 00:00:00,casadelocos_EXT,84:D8:1B:37:46:A4,-38, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:01,1900-01-00 00:00:00,Telecentro-3614,58:2F:F7:9B:36:19,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:01,1900-01-00 00:00:00,Telecentro-7c89,6C:99:61:FD:7C:8E,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:01,1900-01-00 00:00:00,,7C:C2:C6:00:86:24,-80,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:37:01,1900-01-00 00:00:00,,7C:C2:C6:00:86:24,-82,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:37:01,1900-01-00 00:00:00,,7C:C2:C6:00:86:24,-78,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:37:01,1900-01-00 00:00:00,casadelocos,F4:6B:EF:D3:ED:3B,-30, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,,58:2F:F7:99:95:68,-78, ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Fibertel WiFi265 2.4GHz,38:3F:B3:E2:EB:F8,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Telecentro-7c89,6C:99:61:FD:7C:8E,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,TeleCentro Wifi,6E:99:61:FD:7E:8F,-76, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,casadelocos_EXT,84:D8:1B:37:46:A4,-40, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,,AC:E0:10:A8:73:1E,-20,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:37:02,1900-01-00 00:00:00,casadelocos,F4:6B:EF:D3:ED:3B,-30, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,TeleCentro Wifi,F6:6B:EF:D3:EE:3D,-32, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Fibertel WiFi265 2.4GHz,38:3F:B3:E2:EB:F8,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Telecentro-7c89,6C:99:61:FD:7C:8E,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,TeleCentro Wifi,6E:99:61:FD:7E:8F,-72, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,casadelocos,F4:6B:EF:D3:ED:3B,-36, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,TeleCentro Wifi,F6:6B:EF:D3:EE:3D,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,TeleCentro Wifi,F6:6B:EF:D3:EE:3D,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,casadelocos,F4:6B:EF:D3:ED:3B,-36, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,TeleCentro Wifi,F6:6B:EF:D3:EE:3D,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Fibertel WiFi265 2.4GHz,38:3F:B3:E2:EB:F8,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,casadelocos,F4:6B:EF:D3:ED:3B,-36, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,TeleCentro Wifi,F6:6B:EF:D3:EE:3D,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Fibertel WiFi265 2.4GHz,38:3F:B3:E2:EB:F8,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,casadelocos_EXT,84:D8:1B:37:46:A4,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Telecentro-3614,58:2F:F7:9B:36:19,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Telecentro-3614,58:2F:F7:9B:36:19,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Telecentro-3614,58:2F:F7:9B:36:19,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Telecentro-3614,58:2F:F7:9B:36:19,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Telecentro-3614,58:2F:F7:9B:36:19,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Telecentro-3614,58:2F:F7:9B:36:19,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,casadelocos,F4:6B:EF:D3:ED:3B,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,TeleCentro Wifi,F6:6B:EF:D3:EE:3D,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Telecentro-3614,58:2F:F7:9B:36:19,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,,AC:E0:10:A8:73:1E,-38,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:37:02,1900-01-00 00:00:00,,2E:E0:10:A8:73:1E,-26,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:37:02,1900-01-00 00:00:00,,2E:E0:10:A8:73:1E,-26,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:37:02,1900-01-00 00:00:00,Telecentro-Beta,A4:08:F5:16:AD:4E,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,TeleCentro Wifi,A6:08:F5:16:AC:40,-82, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Telecentro-Beta,A4:08:F5:16:AD:4E,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Telecentro-Beta,A4:08:F5:16:AD:4E,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,TeleCentro Wifi,A6:08:F5:16:AC:40,-80, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Telecentro-Beta,A4:08:F5:16:AD:4E,-72, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,TeleCentro Wifi,A6:08:F5:16:AC:40,-76, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,TeleCentro Wifi,A6:08:F5:16:AC:40,-74, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Telecentro-Beta,A4:08:F5:16:AD:4E,-78, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,plaza422,A4:08:F5:F3:04:24,-72, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,TeleCentro Wifi,A6:08:F5:F3:05:26,-74, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,TeleCentro Wifi,A6:08:F5:16:AC:40,-80, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Telecentro-Beta,A4:08:F5:16:AD:4E,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,plaza422,A4:08:F5:F3:04:24,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Movistar-6F2DBC,CC:D4:A1:6F:2D:BE,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:37:02,1900-01-00 00:00:00,Fibra-467,C6:D4:A1:6F:2D:BE,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03
