LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2022-03-02 10:32:48,1900-01-00 00:00:00,TeleCentro Wifi,A6:08:F5:1B:89:30,-70, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:48,1900-01-00 00:00:00,,08:7E:64:3F:45:A0,-70, ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:48,1900-01-00 00:00:00,Telecentro-8838,A4:08:F5:1B:88:3E,-70, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:48,1900-01-00 00:00:00,Fibertel WiFi260 2.4GHz,F8:08:4F:3D:44:3B,-62, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:48,1900-01-00 00:00:00,,C0:25:67:3C:E9:61,-80, ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:48,1900-01-00 00:00:00,,D8:D7:75:63:1E:EB,-80, ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:48,1900-01-00 00:00:00,,F6:6B:EF:D3:EE:3D,-64, ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:48,1900-01-00 00:00:00,Fibertel WiFi001 2.4GHz,08:7E:64:3F:45:A0,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:48,1900-01-00 00:00:00,TeleCentro Wifi,A6:08:F5:1B:89:30,-66, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:48,1900-01-00 00:00:00,Telecentro-8838,A4:08:F5:1B:88:3E,-66, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,TeleCentro Wifi,A6:08:F5:1B:89:30,-66, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Telecentro-8838,A4:08:F5:1B:88:3E,-66, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,c58b6a,60:02:92:6B:20:0A,-68, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,F4:6B:EF:D3:ED:3B,-32, ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,TeleCentro Wifi,F6:6B:EF:D3:EE:3D,-34, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,TeleCentro Wifi,F6:6B:EF:D3:EE:3D,-34, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,TELE-LORENA,D8:D7:75:63:1E:EB,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,DA:D7:75:63:1F:ED,-76, ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Nexxt_1200MB,C0:25:67:3C:E9:61,-70, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,TeleCentro Wifi,A6:08:F5:1B:89:30,-68, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Telecentro-8838,A4:08:F5:1B:88:3E,-70, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,c58b6a,60:02:92:6B:20:0A,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,casadelocos,F4:6B:EF:D3:ED:3B,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,TeleCentro Wifi,F6:6B:EF:D3:EE:3D,-32, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,TeleCentro Wifi,DA:D7:75:63:1F:ED,-80, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,84:D8:1B:37:46:A4,-48, ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,44:AD:B1:2F:F3:BD,-82, ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,casadelocos,F4:6B:EF:D3:ED:3B,-26, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,TeleCentro Wifi,F6:6B:EF:D3:EE:3D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,casadelocos_EXT,84:D8:1B:37:46:A4,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,casadelocos_EXT,84:D8:1B:37:46:A4,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,casadelocos,F4:6B:EF:D3:ED:3B,-26, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,TeleCentro Wifi,F6:6B:EF:D3:EE:3D,-24, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,08:6A:0A:A7:2E:19,-78, ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,86:D8:1B:07:46:A4,-42,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,,58:2F:F7:9A:05:0D,-80, ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,D0:57:94:6C:5E:27,-74, ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Speedy-Fibra-535830,D8:FB:5E:53:58:31,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,casadelocos,F4:6B:EF:D3:ED:3B,-24, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,38:3F:B3:E2:EB:F8,-64, ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,casadelocos,F4:6B:EF:D3:ED:3B,-22, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,TeleCentro Wifi,F6:6B:EF:D3:EE:3D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,casadelocos_EXT,84:D8:1B:37:46:A4,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,casadelocos_EXT,84:D8:1B:37:46:A4,-38, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,casadelocos_EXT,84:D8:1B:37:46:A4,-38, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,casadelocos_EXT,84:D8:1B:37:46:A4,-38, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,casadelocos,F4:6B:EF:D3:ED:3B,-26, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,TeleCentro Wifi,F6:6B:EF:D3:EE:3D,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,6C:99:61:FD:7C:8E,-66, ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-66,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,,6E:99:61:FD:7E:8F,-68, ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Telecentro-7c89,6C:99:61:FD:7C:8E,-66, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-62,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-62,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-64,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-62,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,casadelocos_EXT,84:D8:1B:37:46:A4,-40, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-62,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-64,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-64,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Fibertel WiFi516 2.4GHz,D0:57:94:6C:5E:27,-70, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-66,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-64,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-62,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Speedy-Fibra-535830,D8:FB:5E:53:58:31,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-70,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,TeleCentro Wifi,F6:6B:EF:D3:EE:3D,-80, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-62,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-62,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Fibertel WiFi265 2.4GHz,38:3F:B3:E2:EB:F8,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-66,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Speedy-Fibra-silvia,08:6A:0A:A7:2E:19,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-66,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-66,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-66,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-66,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-66,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-66,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-66,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-66,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-66,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,casadelocos,F4:6B:EF:D3:ED:3B,-24, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-24, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-24,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,TeleCentro Wifi,F6:6B:EF:D3:EE:3D,-24, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-24, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-24,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,casadelocos,F4:6B:EF:D3:ED:3B,-24, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-62,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-64,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Fibertel WiFi265 2.4GHz,38:3F:B3:E2:EB:F8,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-66,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-64,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Telecentro-7c89,6C:99:61:FD:7C:8E,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Fibertel WiFi265 2.4GHz,38:3F:B3:E2:EB:F8,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-68,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-64,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-64,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Fibertel WiFi265 2.4GHz,38:3F:B3:E2:EB:F8,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-64,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-64,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-62,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-64,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,casadelocos,F4:6B:EF:D3:ED:3B,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,TeleCentro Wifi,F6:6B:EF:D3:EE:3D,-32, OPN,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-64,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-62,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-62,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-62,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-62,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-64,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-03-02 10:32:49,1900-01-00 00:00:00,,FF:FF:FF:FF:FF:FF,-62,,0.000000,0.000000,0.000,0.000,Client
2022-03-02 10:32:49,1900-01-00 00:00:00,Alejandro,88:DE:7C:AB:05:EF,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
